"Date","Price","Open","High","Low","Change %"
"11/17/2023","4.1020","4.1060","4.1210","4.0280","-1.25%"
"11/16/2023","4.1540","4.1880","4.1970","4.1060","-1.82%"
"11/15/2023","4.2310","4.1350","4.2370","4.1220","1.80%"
"11/14/2023","4.1560","4.3130","4.3430","4.1420","-3.75%"
"11/13/2023","4.3180","4.3230","4.3700","4.3010","-1.10%"
"11/12/2023","4.3660","4.3595","4.3660","4.3595","-0.15%"
"11/11/2023","4.3725","4.3725","4.3725","4.3725","0.89%"
"11/10/2023","4.3340","4.2900","4.3590","4.2900","1.43%"
"11/09/2023","4.2730","4.2280","4.3000","4.2200","0.66%"
"11/08/2023","4.2450","4.2840","4.2860","4.2240","-0.79%"
"11/07/2023","4.2790","4.3750","4.3780","4.2690","-2.31%"
"11/06/2023","4.3800","4.3300","4.3830","4.3130","0.91%"
"11/05/2023","4.3405","4.3395","4.3405","4.3340","0.28%"
"11/04/2023","4.3285","4.3285","4.3285","4.3285","0.97%"
"11/03/2023","4.2870","4.3840","4.4060","4.2700","-2.26%"
"11/02/2023","4.3860","4.4770","4.4870","4.3180","-2.49%"
"11/01/2023","4.4980","4.5580","4.5640","4.4480","-0.44%"
