Date,FXB,FXC,FXE,FXF,FXY,FXB_mom_1m,FXB_mom_3m,FXB_mom_12m,FXC_mom_1m,FXC_mom_3m,FXC_mom_12m,FXE_mom_1m,FXE_mom_3m,FXE_mom_12m,FXF_mom_1m,FXF_mom_3m,FXF_mom_12m,FXY_mom_1m,FXY_mom_3m,FXY_mom_12m,EURUSD=X,GBPUSD=X,USDCAD=X,USDCHF=X,USDJPY=X,VIX,MOVE,US_T10Y,GBP_T10Y,JPY_T10Y,EUR_T10Y,CHF_T10Y,CAD_T10Y,US_T10Y_change,GBP_T10Y_change,JPY_T10Y_change,EUR_T10Y_change,CHF_T10Y_change,CAD_T10Y_change
2024-10-23,122.94823455810547,70.38626098632812,98.95103454589844,102.62999725341797,60.529998779296875,-0.03382786659580839,0.01327825667863114,0.09068230456128568,-0.027026867406283683,0.003333872393655124,0.012197273442217771,-0.033812909069630415,-0.0013956904448370056,0.03398646810706252,-0.0264655754504578,0.016742567576147227,0.028563924348254943,-0.061259373014780905,0.007489962292404506,-0.024967831927196316,1.079727053642273,1.2982797622680664,1.3816200494766235,0.8655300140380859,151.13800048828125,19.239999771118164,129.0500030517578,4.242,4.201,0.98,2.313,0.503,3.265,0.03599999999999959,0.03200000000000003,0.0,-0.0040000000000000036,0.010000000000000009,0.03000000000000025
2024-10-24,123.41267395019531,70.29668426513672,99.3284912109375,102.66000366210938,60.83000183105469,-0.0231409950552387,0.01538301616840898,0.10191020886840407,-0.025050496414487422,0.002056984585013577,0.013746194845894788,-0.02569344553677888,0.0021138846808670397,0.04482114221356426,-0.018171326901759377,0.019666302651290435,0.030930002408032564,-0.04744752192823687,0.011305075443484691,-0.018237528568672112,1.0780508518218994,1.291372299194336,1.3836699724197388,0.8667399883270264,152.7689971923828,19.079999923706055,127.4800033569336,4.202,4.238,0.96,2.257,0.475,3.241,-0.040000000000000036,0.03700000000000081,-0.020000000000000018,-0.05600000000000005,-0.028000000000000025,-0.02400000000000002
2024-10-25,123.26444244384766,70.11753845214844,99.05037689208984,102.61000061035156,60.65999984741211,-0.03149285898703125,0.014654556850175027,0.10473897752827965,-0.028606211629693457,0.0010579765254037365,0.015436762462969877,-0.032749084191910804,0.0022050821334234083,0.04477681244326548,-0.023970291152884737,0.022419290417659887,0.03447743279295401,-0.050852761817548386,0.010326431086453036,-0.019873962746266516,1.0824151039123535,1.2973365783691406,1.3853299617767334,0.8658699989318848,151.7830047607422,20.329999923706055,128.39999389648438,4.232,4.235,0.949,2.291,0.456,3.256,0.03000000000000025,-0.0030000000000001137,-0.01100000000000001,0.03399999999999981,-0.01899999999999996,0.01499999999999968
2024-10-28,123.43244171142578,70.17725372314453,99.22915649414062,102.83000183105469,60.29999923706055,-0.02768791825445427,0.01842085798700177,0.10586550652844329,-0.024959676632884342,0.0023356626393902236,0.01816684268394453,-0.02987609780897671,0.0053204946213403215,0.04730613968436592,-0.02761227582927006,0.022065413052732907,0.03994376736292615,-0.07259301214542879,-0.00016584539881803195,-0.023323654069618893,1.0796570777893066,1.295823574066162,1.3895599842071533,0.8684599995613098,152.95199584960938,19.799999237060547,130.9199981689453,4.278,4.257,0.97,2.285,0.446,3.271,0.045999999999999375,0.021999999999999353,0.02100000000000002,-0.005999999999999783,-0.010000000000000009,0.015000000000000124
2024-10-29,123.73876953125,70.008056640625,99.24903106689453,102.47000122070312,60.209999084472656,-0.025274887805893598,0.018887890021566767,0.1087999899365868,-0.026907383676563312,-0.003604728397717416,0.01916455814580642,-0.02704065746862583,0.004315336064825148,0.046443733485378225,-0.024466866645317387,0.011949427799189394,0.03882317917321232,-0.06360814577244944,-0.023832704497891766,-0.030434773527990622,1.0816774368286133,1.2974711656570435,1.3889800310134888,0.8648599982261658,153.1790008544922,19.34000015258789,131.8699951171875,4.274,4.314,0.976,2.3325,0.435,3.246,-0.0039999999999995595,0.057000000000000384,0.006000000000000005,0.047499999999999876,-0.01100000000000001,-0.02499999999999991
2024-10-30,123.40278625488281,70.0777359008789,99.66619873046875,102.58999633789062,60.25,-0.021470046958354527,0.025318010767751975,0.10050573329967682,-0.02829130476224828,0.0021133864391091883,0.01657929209330211,-0.01685290981765475,0.011566212105994955,0.04612958540879064,-0.02295241582961305,0.008057381565022226,0.039723546103304974,-0.0640050111975613,-0.023975369402419955,-0.033370796886746934,1.0820636749267578,1.3014055490493774,1.3912800550460815,0.8672199845314026,153.2740020751953,20.350000381469727,130.8000030517578,4.299,4.349,0.953,2.3735,0.44,3.264,0.025000000000000355,0.03500000000000014,-0.02300000000000002,0.040999999999999925,0.0050000000000000044,0.017999999999999794
2024-10-31,122.69131469726562,69.99810791015625,99.8350601196289,102.91000366210938,60.790000915527344,-0.026577749922777616,0.013857944983689308,0.09546943500278227,-0.028725293466587143,0.0002652534642397786,0.01786659865203677,-0.014318005384590271,0.0016078594213742026,0.05122343800434992,-0.017002566986213608,-0.005604350310487338,0.052347513365946785,-0.03645584453158701,-0.03660852003888937,-0.007996048850038018,1.0859178304672241,1.2959579229354858,1.3907999992370605,0.8662999868392944,153.20399475097656,23.15999984741211,135.17999267578125,4.281,4.445,0.937,2.3915,0.389,3.222,-0.018000000000000682,0.09600000000000009,-0.015999999999999903,0.018000000000000238,-0.05099999999999999,-0.041999999999999815
2024-11-01,122.97069549560547,69.82567596435547,99.46696472167969,102.08000183105469,60.36000061035156,-0.013220736034527336,0.01898104898052355,0.09812386414153362,-0.026952078177325367,-0.005301614362223317,0.015459696178403037,-0.015635419485464652,-0.006328103319718115,0.04880861466767561,-0.02072137449137068,-0.02418505653891112,0.04216620659143455,-0.04022895219988354,-0.06171305934561078,-0.01965241335829293,1.0886130332946777,1.2897733449935913,1.3935199975967407,0.86353999376297,151.97999572753906,21.8799991607666,132.5800018310547,4.385,4.4425,0.944,2.4035,0.377,3.289,0.10400000000000009,-0.002500000000000391,0.006999999999999895,0.01200000000000001,-0.01200000000000001,0.06700000000000017
2024-11-04,123.28772735595703,70.09477996826172,99.84501647949219,102.83999633789062,60.70000076293945,-0.010441286372457781,0.02822567483086469,0.09616521875387929,-0.0221170083886999,-0.005544295535565902,0.009781206046863389,-0.007601729291989323,1.9485534512364566e-05,0.047422471493565155,-0.006760716355486696,-0.014376078710434892,0.04746673165165505,-0.02238684790195644,-0.05007825800510324,-0.01700403622770119,1.087453007698059,1.2953401803970337,1.3918800354003906,0.8676000237464905,152.28700256347656,21.979999542236328,136.25,4.286,4.455,0.944,2.389,0.357,3.235,-0.0990000000000002,0.012500000000000178,0.006999999999999895,-0.014500000000000401,-0.020000000000000018,-0.05400000000000027
2024-11-05,124.0208740234375,70.44361114501953,100.32254028320312,102.95999908447266,61.0,-0.0018650331038156942,0.034170511751304256,0.0871045839498692,-0.013552405140322077,-0.0017193048351691331,0.009136916140249474,-0.002264532444425593,0.005101302579116229,0.04169389504234555,-0.010760979312817942,-0.002132207986551893,0.03990133893961012,-0.022122491896214513,-0.030976977590244537,-0.018503644370789774,1.0874056816101074,1.2954542636871338,1.3900699615478516,0.8641700148582458,152.2760009765625,20.489999771118164,130.42999267578125,4.28,4.5275,0.933,2.43,0.415,3.248,-0.005999999999999339,0.07249999999999979,0.006999999999999895,0.04100000000000037,0.057999999999999996,0.013000000000000345
2024-11-06,122.73291015625,69.9153823852539,98.56163024902344,101.43000030517578,59.7599983215332,-0.013721098021366118,0.018919900497449404,0.07844513919126239,-0.019445979615191344,-0.009762174109286148,0.0045158522340627005,-0.020454589225680664,-0.011854907926680314,0.024030493250650986,-0.021512669092724757,-0.012173743633471679,0.025069362757041525,-0.04077048068431388,-0.048256132342958,-0.034883719497514676,1.093445897102356,1.3043591976165771,1.3832999467849731,0.8624100089073181,151.43499755859375,16.270000457763672,117.63999938964844,4.431,4.561,0.98,2.392,0.38,3.311,0.1509999999999998,0.033500000000000085,0.04699999999999993,-0.038000000000000256,-0.034999999999999976,0.06299999999999972
2024-11-07,123.60476684570312,70.28414154052734,99.16850280761719,101.87000274658203,60.45000076293945,-0.0041844095478321686,0.02498674727143091,0.08941228603695617,-0.009434917830354883,-0.005657067572873986,0.014932333679933407,-0.010908138483364693,-0.005967918024216701,0.032736443531309334,-0.013747682799486238,-0.009721006836788781,0.03139152873961071,-0.02247735100612336,-0.04093285842177197,-0.020735441256905962,1.073306918144226,1.2883278131484985,1.394819974899292,0.8756999969482422,154.32000732421875,15.199999809265137,104.08000183105469,4.325,4.499,1.006,2.439,0.39,3.217,-0.10599999999999987,-0.06200000000000028,0.026000000000000023,0.04700000000000015,0.010000000000000009,-0.09399999999999986
2024-11-08,123.05985260009766,70.00508117675781,98.37260437011719,101.52999877929688,60.54999923706055,-0.007705527804015899,0.019636876113529933,0.08663109753324783,-0.011704290639766413,-0.00863078513965998,0.013041785227597691,-0.018554675532375997,-0.01531347524879878,0.022997155593878382,-0.02149193630514523,-0.012354126797267884,0.026598270702003823,-0.0254305778833398,-0.03613499631950334,-0.014806375869960142,1.0795172452926636,1.2982292175292969,1.3867299556732178,0.8727800250053406,153.17999267578125,14.9399995803833,99.8499984741211,4.305,4.4315,0.999,2.364,0.368,3.182,-0.020000000000000462,-0.0674999999999999,-0.007000000000000006,-0.07500000000000018,-0.02200000000000002,-0.03500000000000014
2024-11-11,122.54467010498047,70.00508117675781,97.81548309326172,100.91000366210938,60.06999969482422,-0.01264643402783372,0.007245289398636112,0.08733252455593465,-0.010313732833095779,-0.010993350829769266,0.015190057722529238,-0.02430628856563133,-0.02686792990160347,0.021336598201932455,-0.027185959737421772,-0.018957776946055604,0.025095410425649556,-0.029877237222673547,-0.045902151074858843,-0.02086387630208031,1.0714898109436035,1.2917059659957886,1.390779972076416,0.8759999871253967,152.9040069580078,14.970000267028809,,,,,,,,,,,,,
2024-11-12,121.40531158447266,69.88548278808594,97.52696990966797,100.7300033569336,59.709999084472656,-0.021124922483655384,0.0009540391768101397,0.07566643602433176,-0.009495832867459031,-0.012405909329671672,0.011453905016397314,-0.024768544690554006,-0.03145510836851617,0.016568653795487442,-0.022892550827355307,-0.019373031932640283,0.022021535174634677,-0.03162505299651397,-0.048142842018200516,-0.02482444012946916,1.066439151763916,1.2874983549118042,1.3921500444412231,0.8802700042724609,153.47999572753906,14.710000038146973,108.55000305175781,4.429,4.499,1.001,2.3525,0.356,3.27,0.12400000000000055,0.0674999999999999,0.0019999999999998908,-0.011499999999999844,-0.01200000000000001,0.08800000000000008
2024-11-13,121.01893615722656,69.58648681640625,96.98973846435547,100.25,59.34000015258789,-0.025094745102454796,-0.004249433784432988,0.06833818935662062,-0.014289753102323721,-0.015112208017652007,0.006700342401116721,-0.02840362633633642,-0.032987966432251103,0.00933115958000208,-0.02745442162188727,-0.016192360168511555,0.01673893732725462,-0.04073715539766709,-0.04352032113306592,-0.03086721221261357,1.061672568321228,1.2739177942276,1.3945499658584595,0.8821600079536438,154.65499877929688,14.020000457763672,102.08000183105469,4.45,4.52,1.038,2.3855,0.363,3.317,0.020999999999999908,0.020999999999999908,0.037000000000000144,0.03299999999999992,0.007000000000000006,0.04700000000000015
2024-11-14,120.5830078125,69.34729766845703,96.60174560546875,99.69000244140625,59.029998779296875,-0.022771960425032378,-0.015007296897312061,0.04571349629247745,-0.020577645997897354,-0.02234187346176908,-0.004900565475968954,-0.02997394858743585,-0.04158561472825395,-0.011716533736812584,-0.02949765131706583,-0.028173126711463214,-0.003985789310760879,-0.04296370805394656,-0.056727436048046864,-0.04497658198071841,1.0564124584197998,1.27068030834198,1.3992700576782227,0.8857700228691101,155.4290008544922,14.3100004196167,99.43000030517578,4.445,4.4815,1.052,2.342,0.372,3.284,-0.004999999999999893,-0.03849999999999998,0.014000000000000012,-0.04349999999999987,0.009000000000000008,-0.03300000000000036
2024-11-15,120.07772827148438,69.19778442382812,96.68132781982422,100.05000305175781,59.83000183105469,-0.029199103638553936,-0.022823125203373817,0.048397121902293616,-0.01924275123093533,-0.02798483209604441,-0.00704600661334942,-0.02645594876258217,-0.04613534426349941,-0.007543854469176159,-0.02485375692287628,-0.029582885232814604,-0.0007881684516528598,-0.026521270382344864,-0.05092003549895263,-0.023502507196840106,1.0530084371566772,1.266784906387329,1.406149983406067,0.8904399871826172,156.46800231933594,16.139999389648438,102.47000122070312,4.444,4.47,1.067,2.3485,0.359,3.277,-0.001000000000000334,-0.011499999999999844,0.014999999999999902,0.00649999999999995,-0.013000000000000012,-0.006999999999999673
2024-11-18,120.77124786376953,69.57650756835938,97.31804656982422,100.58000183105469,59.72999954223633,-0.026004524634077875,-0.02062695178067364,0.05471738253975089,-0.0133181832394621,-0.023481443749698183,0.0034421372037671816,-0.023365563254138633,-0.04303088548184297,-0.0015063115101988656,-0.021023905758485006,-0.03325643073842255,0.005408201210648889,-0.03349514110645602,-0.06143934451464028,-0.03004225777540337,1.0533745288848877,1.261765956878662,1.4085899591445923,0.888670027256012,154.66400146484375,15.579999923706055,102.01000213623047,4.413,4.464,1.063,2.3715,0.359,3.278,-0.030999999999999694,-0.005999999999999339,-0.0040000000000000036,0.02300000000000013,0.0,0.0009999999999998899
2024-11-19,120.83069610595703,69.80574798583984,97.30809783935547,100.69000244140625,59.68000030517578,-0.021234864695748867,-0.02450003036595716,0.05092188371135942,-0.00824753286157709,-0.021762456744408243,0.0033624606957163294,-0.019163444472129143,-0.04563676471941713,-0.007355506632992115,-0.019093999564905206,-0.0360903376996754,0.0028005172640563902,-0.025632648078762754,-0.06443017011073804,-0.037574553772376396,1.059490442276001,1.2679253816604614,1.4022400379180908,0.8831999897956848,154.61700439453125,16.350000381469727,105.12000274658203,4.395,4.443,1.057,2.3375,0.368,3.335,-0.018000000000000682,-0.021000000000000796,-0.006000000000000005,-0.03400000000000025,0.009000000000000008,0.05699999999999994
2024-11-20,120.54337310791016,69.71604919433594,96.83055877685547,100.43000030517578,59.400001525878906,-0.02356226776568382,-0.02643348763060538,0.04398009680687953,-0.010361515330868709,-0.0224758970573683,0.0027759591577571907,-0.02201861033254271,-0.04643232618663318,-0.015451449345234902,-0.022008005477651027,-0.037473607149197785,-0.0006843005259032919,-0.028618151370926714,-0.06012656948081674,-0.050966586019046134,1.0607603788375854,1.2694543600082397,1.3954999446868896,0.882070004940033,154.71800231933594,17.15999984741211,106.69000244140625,4.413,4.469,1.061,2.341,0.369,3.387,0.018000000000000682,0.02600000000000069,0.0040000000000000036,0.0035000000000002807,0.0010000000000000009,0.052000000000000046
2024-11-21,120.10745239257812,69.77584838867188,96.26348114013672,100.19999694824219,59.72999954223633,-0.02310551408678252,-0.039487499665190606,0.03822075269719227,-0.008672325949730664,-0.028932536758011218,0.0018093704753414652,-0.02716043766591547,-0.0595339323520494,-0.01820638567318411,-0.02367729095008675,-0.04480461877283404,-0.004359287530957823,-0.013216574478672749,-0.06861060189655832,-0.04538916679622129,1.0546187162399292,1.2655344009399414,1.3968000411987305,0.883650004863739,155.2949981689453,16.8700008392334,101.9000015258789,4.419,4.438,1.087,2.3115,0.363,3.458,0.005999999999999339,-0.031000000000000583,0.026000000000000023,-0.02950000000000008,-0.006000000000000005,0.07100000000000017
2024-11-22,119.48328399658203,69.73597717285156,95.68646240234375,99.33000183105469,59.619998931884766,-0.031839436160333356,-0.04267261177551629,0.03540118531318126,-0.007976295015143964,-0.03149350914246851,0.0006767932393370035,-0.03666650690242956,-0.062451288539147276,-0.022150998411576306,-0.03243718792388617,-0.0531884628374103,-0.013102033492904619,-0.019891547965599332,-0.0678549126752801,-0.039316828672459,1.0469341278076172,1.2584789991378784,1.3980000019073486,0.886900007724762,154.21800231933594,15.239999771118164,99.13999938964844,4.411,4.3845,1.074,2.252,0.331,3.427,-0.008000000000000007,-0.05349999999999966,-0.0129999999999999,-0.05950000000000033,-0.03199999999999997,-0.03100000000000014
2024-11-25,119.7706069946289,69.71604919433594,96.4326171875,100.23999786376953,59.91999816894531,-0.028344227905061414,-0.04570770458041762,0.028485209529670374,-0.005725946270725091,-0.034431258577540924,-0.006696180836558985,-0.026428568842718825,-0.057516996340683635,-0.01930354780823207,-0.023097190648909693,-0.051386395374913185,-0.006527419092139386,-0.012199170463703335,-0.06710267729610853,-0.0352600615019355,1.0479873418807983,1.2593823671340942,1.393280029296875,0.890470027923584,154.14599609375,14.600000381469727,99.95999908447266,4.274,4.343,1.065,2.2035,0.301,3.311,-0.13699999999999957,-0.04150000000000009,-0.009000000000000119,-0.048499999999999766,-0.030000000000000027,-0.1160000000000001
2024-11-26,119.76068878173828,69.27752685546875,96.30329132080078,100.13999938964844,60.31999969482422,-0.029747065510311588,-0.0411297893197754,0.02662386972456643,-0.012820776247889132,-0.038390691296769974,-0.012120968820215738,-0.029485942204019566,-0.05264059706766355,-0.022745783287371313,-0.026159704303281184,-0.0511654489201776,-0.008893234222279167,0.0003316825541745949,-0.05558163921133774,-0.03472558689961325,1.0444300174713135,1.2533055543899536,1.4098399877548218,0.8888000249862671,154.3780059814453,14.100000381469727,99.18000030517578,4.294,4.352,1.053,2.198,0.301,3.286,0.019999999999999574,0.009000000000000341,-0.01200000000000001,-0.00550000000000006,0.0,-0.02499999999999991
2024-11-27,120.92975616455078,69.52668762207031,97.08922576904297,100.72000122070312,61.119998931884766,-0.02270115807147899,-0.03001348636071066,0.030711626804541314,-0.006875908883254955,-0.03453325366353921,-0.011591160006468648,-0.021761474894357757,-0.04164303849746076,-0.017389615694365368,-0.01707816901681103,-0.040213466004628495,-0.005612198781568045,0.015113766172549115,-0.041254918715533107,-0.029687294757150262,1.0491198301315308,1.2573871612548828,1.405310034751892,0.8862699866294861,153.00900268554688,14.100000381469727,97.73999786376953,4.26,4.295,1.065,2.166,0.291,3.246,-0.03399999999999981,-0.057000000000000384,0.01200000000000001,-0.03200000000000003,-0.010000000000000009,-0.040000000000000036
2024-11-29,121.33596801757812,69.61637878417969,97.10912322998047,100.8499984741211,61.70000076293945,-0.016748554064539234,-0.024370152369737164,0.03451223672908377,-0.006583504885942393,-0.03408627907781747,-0.008942239078796876,-0.025656396381721014,-0.039945816391212974,-0.015831776596994973,-0.01696069720130089,-0.035850860943633545,-0.008828278926134803,0.02406640270438931,-0.024968363572003494,-0.020479455169920002,1.0563008785247803,1.2696800231933594,1.4007200002670288,0.8823400139808655,151.1739959716797,13.510000228881836,95.22000122070312,4.177,4.244,1.044,2.087,0.209,3.086,-0.08300000000000018,-0.051000000000000156,-0.020999999999999908,-0.07899999999999974,-0.08199999999999999,-0.16000000000000014
2024-12-02,120.6824951171875,69.41384887695312,96.52031707763672,100.26000213623047,61.75,-0.016372956676149242,-0.027837015633856765,0.035633077780953926,-0.0083467832295272,-0.03155453483342019,-0.013468155487588396,-0.03320219407911651,-0.04497118821647761,-0.014021641142721086,-0.025750669823895955,-0.041124670263631535,-0.013075477207416641,0.015792055765990964,-0.027405916403636432,-0.013893307996237891,1.0545074939727783,1.270163893699646,1.4012600183486938,0.8820269703865051,149.8979949951172,13.34000015258789,97.80999755859375,4.195,4.2095,1.067,2.0335,0.179,3.083,0.018000000000000682,-0.03449999999999953,0.02299999999999991,-0.0535000000000001,-0.03,-0.0029999999999996696
2024-12-03,120.8811264038086,69.29411315917969,96.60001373291016,100.2300033569336,61.7400016784668,-0.016992415008920125,-0.02862801585547492,0.029054975008407702,-0.007612712628047191,-0.03603200675184881,-0.02104166134478702,-0.028823147431829232,-0.04745376430674897,-0.012548836167526,-0.018123025479396926,-0.04561029745994627,-0.020302477442458167,0.022862840526190586,-0.04011190964861011,-0.02325577325260486,1.0501223802566528,1.265854835510254,1.4042999744415283,0.8862800002098083,149.50799560546875,13.300000190734863,95.5999984741211,4.226,4.242,1.068,2.055,0.198,3.118,0.030999999999999694,0.03249999999999975,0.001000000000000112,0.021500000000000075,0.019000000000000017,0.0349999999999997
2024-12-04,121.21878051757812,69.31407165527344,96.6398696899414,100.47000122070312,61.29999923706055,-0.016781450049812574,-0.02822381841831756,0.038135656344717495,-0.011137895194788805,-0.03615423893325653,-0.01764164160527426,-0.03210121949560807,-0.04910621420245642,-0.008386780151078188,-0.023045460925539607,-0.04550637296518378,-0.01390985134370537,0.009884653485662254,-0.04872754632808762,-0.027292942053465663,1.0510826110839844,1.2674272060394287,1.4065899848937988,0.8863999843597412,149.64700317382812,13.449999809265137,92.25,4.183,4.247,1.046,2.0515,0.172,3.078,-0.04300000000000015,0.004999999999999893,-0.02200000000000002,-0.0035000000000002807,-0.026000000000000023,-0.040000000000000036
2024-12-05,121.69547271728516,69.5036392211914,97.27749633789062,101.11000061035156,61.47999954223633,-0.01875007997212541,-0.021696665823347616,0.04531840826667466,-0.013343607866624585,-0.0296290757394726,-0.011121487180862144,-0.030352540283734464,-0.0416166536067093,0.0019641091546158673,-0.017968128307803144,-0.04170222193908968,-0.005286075323064465,0.007868844954693976,-0.05255046816899933,-0.024900867784648284,1.051414132118225,1.2701154947280884,1.4073100090026855,0.8837500214576721,150.56700134277344,13.539999961853027,91.4800033569336,4.177,4.281,1.062,2.104,0.2,3.079,-0.006000000000000227,0.03399999999999981,0.016000000000000014,0.05250000000000021,0.028000000000000025,0.001000000000000334
2024-12-06,121.5961685180664,68.92494201660156,97.1280517578125,101.08999633789062,61.529998779296875,-0.009261913831721369,-0.01837239739716623,0.04688763832240528,-0.014166272640757871,-0.037842062247335995,-0.01962756801466481,-0.014544995730984667,-0.03895790368674423,0.00304322130628365,-0.0033521045673092775,-0.03447947197301393,-0.005287190507020201,0.029618482387505196,-0.048554190174019074,-0.02317832767527972,1.058559536933899,1.2759333848953247,1.40215003490448,0.8784199953079224,150.20700073242188,12.770000457763672,83.19999694824219,4.148,4.2755,1.046,2.1125,0.213,2.981,-0.028999999999999915,-0.005499999999999616,-0.016000000000000014,0.00849999999999973,0.012999999999999984,-0.09800000000000031
2024-12-09,121.66567993164062,68.83514404296875,96.99854278564453,101.08999633789062,61.04999923706055,-0.015687800426686493,-0.018201877653899246,0.04471716644445012,-0.020616279373961932,-0.03628783743800801,-0.020224253488343558,-0.021881544649134055,-0.03920223013907087,-0.0014104109804229381,-0.007656880216561857,-0.03732983257399025,-0.00509142787419159,0.009925532945384896,-0.06033556887780145,-0.055246105815282,1.0565463304519653,1.2749296426773071,1.4147800207138062,0.8786699771881104,150.02999877929688,14.1899995803833,85.62999725341797,4.2,4.2705,1.033,2.1175,0.213,3.039,0.05200000000000049,-0.004999999999999893,-0.013000000000000123,0.0050000000000003375,0.0,0.058000000000000274
2024-12-10,121.92388153076172,68.83514404296875,96.77935028076172,100.5999984741211,60.77000045776367,-0.009231045262401372,-0.013922063299057652,0.0502309011222708,-0.016712174518233258,-0.03869559329517458,-0.020768814500291888,-0.01619611577386937,-0.040808136870743805,-0.0005578254200255817,-0.00915985734617597,-0.03538213068379459,-0.005019332026949819,0.0036333810648252474,-0.06406899473062999,-0.05017191477711058,1.0555204153060913,1.2749085426330566,1.417199969291687,0.8785899877548218,151.4080047607422,14.180000305175781,90.0999984741211,4.227,4.322,1.053,2.116,0.228,3.019,0.027000000000000135,0.05149999999999988,0.020000000000000018,-0.0015000000000000568,0.015000000000000013,-0.020000000000000018
2024-12-11,121.67560577392578,68.85509490966797,96.5003890991211,100.41999816894531,60.47999954223633,-0.0070918166437609065,-0.021313448186563444,0.04713781832841546,-0.01642718282386113,-0.03828355997402877,-0.021979884481687417,-0.013444640383636908,-0.04787756887146177,-0.003940140172097095,-0.0048558663698479165,-0.03867510004724728,-0.008564060143058772,0.006825367895705758,-0.07168076552979907,-0.047108895871448286,1.0532968044281006,1.2780042886734009,1.4174400568008423,0.8824999928474426,151.8070068359375,13.579999923706055,82.4000015258789,4.274,4.318,1.059,2.1305,0.267,3.087,0.04699999999999971,-0.004000000000000448,0.006000000000000005,0.014499999999999957,0.03900000000000001,0.06800000000000006
2024-12-12,120.93077850341797,68.58570861816406,96.21146392822266,99.52999877929688,60.470001220703125,-0.003908668202910692,-0.027844001318644285,0.04012516433807223,-0.018598629043791393,-0.04058108581013664,-0.024452745404828113,-0.013488637888204313,-0.05137778059951437,-0.009910839891332679,-0.011913079893232426,-0.050195649301221335,-0.02063736965950813,0.012728222205384387,-0.07820117946255334,-0.052194326899349996,1.0506850481033325,1.2766337394714355,1.4148900508880615,0.8832100033760071,152.2449951171875,13.920000076293945,82.66000366210938,4.335,4.362,1.041,2.189,0.267,3.144,0.06099999999999994,0.04400000000000048,-0.018000000000000016,0.058499999999999996,0.0,0.05699999999999994
2024-12-13,120.50373840332031,68.51586151123047,96.51036071777344,99.4800033569336,60.04999923706055,-0.0042571664424227995,-0.03821219016167998,0.0317567665110865,-0.015385534665666722,-0.04235697727476062,-0.03217021109666873,-0.004942561493329611,-0.05361237208701719,-0.015035537907074903,-0.007680764519365613,-0.05437256423232406,-0.025347751770443017,0.011964932299409314,-0.08627513509321749,-0.07601167547449517,1.0474056005477905,1.2677323818206787,1.421720027923584,0.892009973526001,152.58700561523438,13.8100004196167,85.66000366210938,4.394,4.4105,1.033,2.247,0.233,3.178,0.05900000000000016,0.048499999999999766,-0.008000000000000007,0.05799999999999983,-0.034,0.03399999999999981
2024-12-16,121.15919494628906,68.4759521484375,96.6398696899414,99.37999725341797,59.88999938964844,0.004778344347530217,-0.029008358906536857,0.025209222544614773,-0.012564952771272453,-0.041983100361921655,-0.039493304915350746,0.0003946521280098203,-0.050495872805175424,-0.02342901149832577,-0.0031096918486935854,-0.0532533476448378,-0.031544477170067586,0.014568873930812076,-0.07833185140551446,-0.08536963470838366,1.051005244255066,1.2627378702163696,1.4225900173187256,0.8917440176010132,153.4530029296875,14.6899995803833,90.87999725341797,4.402,4.44,1.057,2.243,0.206,3.187,0.008000000000000007,0.029500000000000526,0.02400000000000002,-0.0040000000000000036,-0.027000000000000024,0.008999999999999897
2024-12-17,121.36774444580078,68.17662811279297,96.48046112060547,99.5,60.130001068115234,0.010743176048432668,-0.029330630479075026,0.03463792645146202,-0.014757066567055,-0.04537449197653021,-0.0460448540176609,-0.0020776162651912067,-0.051415167546437046,-0.0160258652276416,-0.005497281708959911,-0.05192946266525322,-0.026010418865145213,0.005014194014361983,-0.07292629506206671,-0.07818491532050886,1.0517348051071167,1.2690355777740479,1.4234700202941895,0.8940399885177612,154.08599853515625,15.869999885559082,90.41999816894531,4.394,4.52,1.071,2.2315,0.257,3.142,-0.008000000000000007,0.07999999999999918,0.014000000000000012,-0.011499999999999844,0.05100000000000002,-0.04499999999999993
2024-12-18,120.10649871826172,67.61788177490234,95.31480407714844,98.63999938964844,59.68000030517578,-0.005504200356177935,-0.04655830759697921,0.026158083082920003,-0.02815067703035634,-0.05713442541261493,-0.05204899972618682,-0.020584491399942784,-0.06778365564166111,-0.03051618053964722,-0.019288152774792122,-0.05922745994131229,-0.03809979627325055,-0.0008370875178927983,-0.07887020432387304,-0.08057314838801277,1.0495051145553589,1.2710840702056885,1.4309699535369873,0.8924800157546997,153.57200622558594,27.6200008392334,87.20999908447266,4.518,4.5575,1.057,2.241,0.248,3.225,0.12399999999999967,0.03750000000000053,-0.014000000000000012,0.009500000000000064,-0.009000000000000008,0.08300000000000018
2024-12-19,119.44111633300781,67.82740783691406,95.35466003417969,98.9000015258789,58.65999984741211,-0.01150022153088226,-0.05450369462218829,0.014801607126084582,-0.02834064824184812,-0.05381941321795891,-0.05377631131226113,-0.020074771252857948,-0.067393848675951,-0.03518093398039934,-0.0177773450404769,-0.05376956848151904,-0.04274979589329031,-0.017091160397919913,-0.08615052786517685,-0.0899782705466664,1.0350252389907837,1.2567708492279053,1.4460999965667725,0.9017000198364258,154.67300415039062,24.09000015258789,90.41000366210938,4.565,4.5785,1.071,2.3045,0.252,3.347,0.0470000000000006,0.020999999999999908,0.014000000000000012,0.06349999999999989,0.0040000000000000036,0.12199999999999989
